1.68051e-11	6.7390651111328040e-07	7.24465e-10
1.73381e-11	6.8738632420859160e-07	7.38954e-10
1.78877e-11	7.0113539699120000e-07	7.53733e-10
1.84543e-11	7.1515933903792400e-07	7.68808e-10
1.90385e-11	7.2945815034876400e-07	7.84184e-10
1.96407e-11	7.4404865965417580e-07	7.99867e-10
2.02615e-11	7.5893086695415930e-07	8.15865e-10
2.09015e-11	7.7411038182553360e-07	8.32182e-10
2.15612e-11	7.8959281384511710e-07	8.48826e-10
2.22413e-11	8.0538377258972830e-07	8.65802e-10
2.29423e-11	8.2149447721300490e-07	8.83118e-10
2.36649e-11	8.3792492771494700e-07	9.00781e-10
2.44098e-11	8.5468073367237300e-07	9.18796e-10
2.51775e-11	8.7177872381573900e-07	9.37172e-10
2.59688e-11	8.8921328856822640e-07	9.55916e-10
2.67844e-11	9.0699564708347260e-07	9.75034e-10
2.76250e-11	9.2513701851511490e-07	9.94535e-10
2.84913e-11	9.4364301243997200e-07	1.01443e-09
2.93841e-11	9.6251362885804400e-07	1.03471e-09
3.03043e-11	9.8176569649978690e-07	1.05541e-09
3.12525e-11	1.0014048249420192e-06	1.07652e-09
3.22298e-11	1.0214310141847414e-06	1.09805e-09
3.32368e-11	1.0418610929584090e-06	1.12001e-09
3.42745e-11	1.0627006708398410e-06	1.14241e-09
3.53439e-11	1.0839553574058561e-06	1.16526e-09
3.64458e-11	1.1056307622332727e-06	1.18856e-09
3.75811e-11	1.1277437140525474e-06	1.21233e-09
3.87510e-11	1.1502998224404984e-06	1.23658e-09
3.99564e-11	1.1733103065507634e-06	1.26131e-09
4.11984e-11	1.1967751663833422e-06	1.28654e-09
4.24780e-11	1.2207112306686909e-06	1.31227e-09
4.37964e-11	1.2451241089836284e-06	1.33851e-09
4.51546e-11	1.2700306300586103e-06	1.36528e-09
4.65539e-11	1.2954307938936368e-06	1.39259e-09
4.79955e-11	1.3213414292191645e-06	1.42044e-09
4.94806e-11	1.3477681456120114e-06	1.44885e-09
5.10105e-11	1.3747277718026338e-06	1.47783e-09
5.25865e-11	1.4022203077910318e-06	1.50738e-09
5.42099e-11	1.4302681918844799e-06	1.53753e-09
5.58822e-11	1.4588714240829785e-06	1.56828e-09
5.76048e-11	1.4880524426938020e-06	1.59965e-09
5.93790e-11	1.5178112477169506e-06	1.63164e-09
6.12066e-11	1.5481702774596989e-06	1.66427e-09
6.30889e-11	1.5791351414988657e-06	1.69756e-09
6.50277e-11	1.6107226685649070e-06	1.73151e-09
6.70244e-11	1.6429328586578230e-06	1.76614e-09
6.90809e-11	1.6757937596617070e-06	1.80146e-09
7.11989e-11	1.7093109811533776e-06	1.83749e-09
7.33801e-11	1.7435013518632912e-06	1.87424e-09
7.56264e-11	1.7783704813682660e-06	1.91173e-09
7.79397e-11	1.8139408079755768e-06	1.94996e-09
8.03219e-11	1.8502235508388614e-06	1.98896e-09
8.27750e-11	1.8872299291117570e-06	2.02874e-09
8.53010e-11	1.9249711619479010e-06	2.06931e-09
8.79021e-11	1.9634752972313865e-06	2.1107e-09
9.05805e-11	2.0027479445390333e-06	2.15291e-09
9.33383e-11	2.0428059326012956e-06	2.19597e-09
9.61779e-11	2.0836604805718123e-06	2.23989e-09
9.91016e-11	2.1253340267578580e-06	2.28469e-09
1.02112e-10	2.1678433998898875e-06	2.33038e-09
1.05211e-10	2.2112054286983587e-06	2.37699e-09
1.08402e-10	2.2554313323369080e-06	2.42453e-09
1.11687e-10	2.3005435491128100e-06	2.47302e-09
1.15069e-10	2.3465532981797026e-06	2.52248e-09
1.18550e-10	2.3934886274216790e-06	2.57293e-09
1.22135e-10	2.4413607559923763e-06	2.62439e-09
1.25824e-10	2.4901921221990700e-06	2.67688e-09
1.29623e-10	2.5399939451953963e-06	2.73042e-09
1.33532e-10	2.5907998824422685e-06	2.78502e-09
1.37557e-10	2.6426155435165047e-06	2.84072e-09
1.41700e-10	2.6954745858790172e-06	2.89754e-09
1.45964e-10	2.7493826191066246e-06	2.95549e-09
1.50353e-10	2.8043733006602392e-06	3.0146e-09
1.54870e-10	2.8604634592703170e-06	3.07489e-09
1.59520e-10	2.9176755332441324e-06	3.13639e-09
1.64305e-10	2.9760375704657797e-06	3.19912e-09
1.69231e-10	3.0355607900888953e-06	3.2631e-09
1.74300e-10	3.0962732399975735e-06	3.32836e-09
1.79516e-10	3.1582029680759076e-06	3.39493e-09
1.84885e-10	3.2213724126311713e-06	3.46283e-09
1.90410e-10	3.2858040119706407e-06	3.53208e-09
1.96096e-10	3.3515202044015900e-06	3.60272e-09
2.01947e-10	3.4185546473849313e-06	3.67478e-09
2.07968e-10	3.4869297792279390e-06	3.74827e-09
2.14164e-10	3.5566736478147070e-06	3.82324e-09
2.20539e-10	3.6278086914525110e-06	3.89971e-09
2.27099e-10	3.7003741771790800e-06	3.9777e-09
2.33849e-10	3.7743869337248715e-06	4.05725e-09
2.40795e-10	3.8498750089739780e-06	4.1384e-09
2.47941e-10	3.9268776699641300e-06	4.22117e-09
2.55294e-10	4.0054229645794230e-06	4.30559e-09
2.62859e-10	4.0855333311271295e-06	4.3917e-09
2.70642e-10	4.1672536462218000e-06	4.47954e-09
2.78650e-10	4.2506007385938910e-06	4.56913e-09
2.86888e-10	4.3356194848579520e-06	4.66051e-09
2.95364e-10	4.4223379328980750e-06	4.75372e-09
3.04083e-10	4.5107897401751730e-06	4.84879e-09
3.13053e-10	4.6010141737269770e-06	4.94577e-09
3.22281e-10	4.6930392814375810e-06	5.04468e-09
3.31774e-10	4.7869043303447146e-06	5.14558e-09
3.41539e-10	4.8826485874861095e-06	5.24849e-09
3.51584e-10	4.9803113198994960e-06	5.35346e-09
3.61916e-10	5.0799261850457870e-06	5.46053e-09
3.72544e-10	5.1815324499627130e-06	5.56974e-09
3.83477e-10	5.2851693816880040e-06	5.68113e-09
3.94722e-10	5.3908818568362100e-06	5.79476e-09
4.06288e-10	5.4987035328682440e-06	5.91065e-09
4.18184e-10	5.6086905055522920e-06	6.02886e-09
4.30420e-10	5.7208708227724474e-06	6.14944e-09
4.43004e-10	5.8353061898737155e-06	6.27243e-09
4.55947e-10	5.9519853877024610e-06	6.39788e-09
4.69259e-10	6.0710767035632410e-06	6.52584e-09
4.82949e-10	6.1924679459196860e-06	6.65635e-09
4.97028e-10	6.3163274020763525e-06	6.78948e-09
5.11508e-10	6.4427111678014310e-06	6.92527e-09
5.26398e-10	6.5715631473267320e-06	7.06378e-09
5.41711e-10	6.7029955321886300e-06	7.20505e-09
5.57459e-10	6.8370644181553120e-06	7.34915e-09
5.73652e-10	6.9738259009949660e-06	7.49614e-09
5.90305e-10	7.1132799807075900e-06	7.64606e-09
6.07428e-10	7.2555949445977470e-06	7.79898e-09
6.25036e-10	7.4007146968972480e-06	7.95496e-09
6.43142e-10	7.5487514291424680e-06	8.11406e-09
6.61759e-10	7.6997051413334060e-06	8.27634e-09
6.80901e-10	7.8537441207746220e-06	8.44187e-09
7.00584e-10	8.0108122716979330e-06	8.6107e-09
7.20822e-10	8.1710217856397100e-06	8.78292e-09
7.41629e-10	8.3344848541363270e-06	8.95858e-09
7.63023e-10	8.5012014771877810e-06	9.13775e-09
7.85020e-10	8.6712277505622660e-06	9.3205e-09
8.07634e-10	8.8446758657961500e-06	9.50691e-09
8.30885e-10	9.0216019186576200e-06	9.69705e-09
8.54789e-10	9.2020059091466800e-06	9.89099e-09
8.79363e-10	9.3861122203360740e-06	1.00888e-08
9.04628e-10	9.5738086606894290e-06	1.02906e-08
9.30601e-10	9.7653196132794940e-06	1.04964e-08
9.57302e-10	9.9606450781062670e-06	1.07063e-08
9.84751e-10	1.0159897246706123e-05	1.09205e-08
1.01297e-09	1.0363076119079063e-05	1.11389e-08
1.04198e-09	1.0570349982529645e-05	1.13616e-08
1.07179e-09	1.0781831028594245e-05	1.15889e-08
1.10245e-09	1.0997463161504673e-05	1.18207e-08
1.13395e-09	1.1217414668565494e-05	1.20571e-08
1.16634e-09	1.1441797741313080e-05	1.22982e-08
1.19963e-09	1.1670668475515619e-05	1.25442e-08
1.23385e-09	1.1904082966941295e-05	1.27951e-08
1.26903e-09	1.2142209502894670e-05	1.3051e-08
1.30518e-09	1.2385104179143931e-05	1.3312e-08
1.34234e-09	1.2632823091457266e-05	1.35782e-08
1.38053e-09	1.2885478431371048e-05	1.38498e-08
1.41979e-09	1.3143238486189838e-05	1.41268e-08
1.46014e-09	1.3406103255913634e-05	1.44093e-08
1.50161e-09	1.3674297123615186e-05	1.46975e-08
1.54423e-09	1.3947820089294491e-05	1.49914e-08
1.58803e-09	1.4226784344487929e-05	1.52913e-08
1.63305e-09	1.4511358176500055e-05	1.55971e-08
1.67931e-09	1.4801597681099057e-05	1.5909e-08
1.72686e-09	1.5097671145589495e-05	1.62272e-08
1.77573e-09	1.5399634665739560e-05	1.65518e-08
1.82595e-09	1.5707712624621992e-05	1.68828e-08
1.87756e-09	1.6021905022236804e-05	1.72205e-08
1.93059e-09	1.6342380145888540e-05	1.75649e-08
1.98510e-09	1.6669250187113586e-05	1.79162e-08
2.04111e-09	1.7002683433216500e-05	1.82745e-08
2.09866e-09	1.7342792075733650e-05	1.864e-08
2.15781e-09	1.7689688306201420e-05	1.90128e-08
2.21858e-09	1.8043484316156176e-05	1.9393e-08
2.28103e-09	1.8404404488670670e-05	1.97809e-08
2.34521e-09	1.8772561015281268e-05	2.01765e-08
2.41115e-09	1.9148066087524356e-05	2.058e-08
2.47891e-09	1.9531031896936298e-05	2.09916e-08
2.54854e-09	1.9921738922358032e-05	2.14115e-08
2.62008e-09	2.0320187163789555e-05	2.18397e-08
2.69359e-09	2.0726657100071805e-05	2.22765e-08
2.76911e-09	2.1141260922741160e-05	2.2722e-08
2.84672e-09	2.1564166919102170e-05	2.31765e-08
2.92646e-09	2.1995487280691220e-05	2.364e-08
3.00838e-09	2.2435446390581050e-05	2.41128e-08
3.09256e-09	2.2884212536076215e-05	2.45951e-08
3.17904e-09	2.3341954004481294e-05	2.5087e-08
3.26790e-09	2.3808895178869020e-05	2.55887e-08
3.35919e-09	2.4285092155007585e-05	2.61005e-08
3.45298e-09	2.4770881507506104e-05	2.66225e-08
3.54934e-09	2.5266375427900960e-05	2.71549e-08
3.64834e-09	2.5771798299264900e-05	2.7698e-08
3.75005e-09	2.6287262313134292e-05	2.8252e-08
3.85454e-09	2.6813104044118260e-05	2.8817e-08
3.96189e-09	2.7349435683753173e-05	2.93934e-08
4.07218e-09	2.7896537710879974e-05	2.99812e-08
4.18547e-09	2.8454522317035034e-05	3.05809e-08
4.30186e-09	2.9023726076827473e-05	3.11925e-08
4.42143e-09	2.9604261181793664e-05	3.18163e-08
4.54426e-09	3.0196464206542730e-05	3.24526e-08
4.67045e-09	3.0800447342611044e-05	3.31017e-08
4.80007e-09	3.1416547164607730e-05	3.37637e-08
4.93323e-09	3.2044988055605530e-05	3.4439e-08
5.07001e-09	3.2685994398677194e-05	3.51278e-08
5.21052e-09	3.3339790576895470e-05	3.58303e-08
5.35486e-09	3.4006713164869484e-05	3.6547e-08
5.50313e-09	3.4686986545671980e-05	3.72779e-08
5.65543e-09	3.5380835102375700e-05	3.80235e-08
5.81187e-09	3.6088539313821585e-05	3.87839e-08
5.97257e-09	3.6810435754618760e-05	3.95596e-08
6.13763e-09	3.7546748807839960e-05	4.03508e-08
6.30718e-09	3.8297815048094310e-05	4.11578e-08
6.48134e-09	3.9063914954222760e-05	4.1981e-08
6.66022e-09	3.9845329005066230e-05	4.28206e-08
6.84396e-09	4.0642337679465656e-05	4.3677e-08
7.03268e-09	4.1455333647798340e-05	4.45505e-08
7.22653e-09	4.2284597388905230e-05	4.54415e-08
7.42563e-09	4.3130409381627250e-05	4.63504e-08
7.63012e-09	4.3993162296341720e-05	4.72774e-08
7.84016e-09	4.4873192707657756e-05	4.82229e-08
8.05589e-09	4.5770837190184470e-05	4.91874e-08
8.27746e-09	4.6686432318531000e-05	5.01711e-08
8.50503e-09	4.7620314667306450e-05	5.11746e-08
8.73875e-09	4.8572876906888136e-05	5.2198e-08
8.97880e-09	4.9544511707653374e-05	5.3242e-08
9.22534e-09	5.0535611739979456e-05	5.43069e-08
9.47855e-09	5.1546513578475520e-05	5.5393e-08
9.73860e-09	5.2577609893518860e-05	5.65008e-08
1.00057e-08	5.3629349451254986e-05	5.76309e-08
1.02800e-08	5.4702181017829374e-05	5.87835e-08
1.05617e-08	5.5796385072082980e-05	5.99592e-08
1.08510e-08	5.6912522571697660e-05	6.11583e-08
1.11481e-08	5.8051266665891656e-05	6.23815e-08
1.14532e-08	5.9212449067360410e-05	6.36291e-08
1.17666e-08	6.0396630733785790e-05	6.49017e-08
1.20884e-08	6.1604933580531540e-05	6.61997e-08
1.24188e-08	6.2837357607597660e-05	6.75237e-08
1.27582e-08	6.4094463772666010e-05	6.88742e-08
1.31067e-08	6.5376252075736590e-05	7.02517e-08
1.34647e-08	6.6684405389855010e-05	7.16567e-08
1.38322e-08	6.8018362757339410e-05	7.30899e-08
1.42096e-08	6.9378685135871650e-05	7.45517e-08
1.45972e-08	7.0766494440815470e-05	7.60427e-08
1.49953e-08	7.2182351629852740e-05	7.75636e-08
1.54040e-08	7.3626256702983460e-05	7.91148e-08
1.58237e-08	7.5099331575571360e-05	8.06971e-08
1.62547e-08	7.6601576247616440e-05	8.23111e-08
1.66973e-08	7.8133551676800590e-05	8.39573e-08
1.71517e-08	7.9696940736169390e-05	8.56364e-08
1.76184e-08	8.1291182468040980e-05	8.73492e-08
1.80976e-08	8.2917398787779100e-05	8.90961e-08
1.85897e-08	8.4576150653065650e-05	9.08781e-08
1.90950e-08	8.6267999021582440e-05	9.26956e-08
1.96138e-08	8.7993504851011360e-05	9.45495e-08
